qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
1162-3,4jmQCgMy1mE,Wrongly-led Open-ended Question,Event Localization,Does the person browse through the menu options including Settings?,25.77,Please state your answer with a brief explanation.,"Yes, at [00:00:05], the person scrolls through the menu options including Settings.",https://www.youtube.com/shorts/4jmQCgMy1mE
1162-7,4jmQCgMy1mE,Multiple-choice Question with a Single Correct Answer,Event Localization,"What is the correct order of the menu options browsed in the video?
A. Calendar, Clock, Calculator, Notes
B. Calendar, Clock, Notes, Calculator, Settings
C. Calendar, Notes, Clock, Calculator
D. Calendar, Clock, Notes, Calculator",25.77,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",D,https://www.youtube.com/shorts/4jmQCgMy1mE
1168-0,aWdGWNIye8M,Primary Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Why did the man in the red hat fall into a hole in the video?,14.58,Please state your answer with a brief explanation.,"The man in the red hat fell into a hole due to forced perspective. The hole was part of a street art design that created the illusion of a deep hole, causing him to misjudge the surface and fall into the artwork.",https://www.youtube.com/shorts/aWdGWNIye8M
1168-1,aWdGWNIye8M,Paraphrased Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),What caused the man in the red hat to fall into the hole in the video?,14.58,Please state your answer with a brief explanation.,"The man in the red hat fell due to a realistic street art painting of a hole; the image was so well done that it created an optical illusion, making it look like there was an actual hole in the ground.",https://www.youtube.com/shorts/aWdGWNIye8M
1168-2,aWdGWNIye8M,Correctly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the man in the red hat fall into the hole because of video editing and an optical illusion?,14.58,Please state your answer with a brief explanation.,"Yes, it is highly likely that the man fell due to video editing and an optical illusion from the street art, as Zach King's videos are known for their clever use of visual effects.",https://www.youtube.com/shorts/aWdGWNIye8M
1168-3,aWdGWNIye8M,Wrongly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the man in the red hat fall into the hole because he was deceived by a realistic 3D street painting?,14.58,Please state your answer with a brief explanation.,"No, the man in the red hat did not fall into the hole because of a realistic 3D street painting. The video is an edited trick.",https://www.youtube.com/shorts/aWdGWNIye8M
1168-7,aWdGWNIye8M,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why did the man in the red hat fall into the hole?
A. He tripped over a rock.
B. Video editing and an optical illusion made it appear real.
C. He was deceived by a realistic 3D street painting.
D. The ground was unstable.",14.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",B,https://www.youtube.com/shorts/aWdGWNIye8M
1169-0,RtYbZzlUVxM,Primary Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Why was the guy in black and white clothes kicked to pieces by the football?,13.24,Please state your answer with a brief explanation.,"It's an illusion trick; the person in black and white clothes was kicked by the ball so hard that his body was split into several pieces of clothing (hat, shoes, shirt and pants) by some kind of editing magic.",https://www.youtube.com/shorts/RtYbZzlUVxM
1169-1,RtYbZzlUVxM,Paraphrased Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),What caused the man in black and white clothes to appear as if he was shattered by the soccer ball?,13.24,Please state your answer with a brief explanation.,The man in black and white clothes appeared shattered due to a special effect in editing.,https://www.youtube.com/shorts/RtYbZzlUVxM
1169-2,RtYbZzlUVxM,Correctly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Was the man in black and white clothes kicked to pieces by the soccer ball due to video editing effects?,13.24,Please state your answer with a brief explanation.,"Yes, the man in black and white clothes was kicked to pieces by the soccer ball due to video editing effects, as are most videos on the Zach King YouTube channel.",https://www.youtube.com/shorts/RtYbZzlUVxM
1169-3,RtYbZzlUVxM,Wrongly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Was the man in black and white clothes kicked to pieces by the soccer ball because he was a mannequin?,13.24,Please state your answer with a brief explanation.,"No, the man in the black and white clothes wasn't a mannequin. After being hit, the clothes drop to the floor while a new man appears.",https://www.youtube.com/shorts/RtYbZzlUVxM
1169-7,RtYbZzlUVxM,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"Why was the man in black and white clothes kicked to pieces by the soccer ball?
A. It was due to video editing.
B. He was a mannequin.
C. He was hit too hard.
D. It was a magic trick.",13.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://www.youtube.com/shorts/RtYbZzlUVxM
1170-0,MImfdDB5-K8,Primary Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),How did the containers disappear in the video?,14.05,Please state your answer with a brief explanation.,"The containers disappeared in the video as part of a magic trick. Once the container Tetris game was lost, the containers vanished into thin air, seemingly disappearing into another dimension.",https://www.youtube.com/shorts/MImfdDB5-K8
1170-1,MImfdDB5-K8,Paraphrased Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),What caused the containers to vanish from the ship in the video?,14.05,Please state your answer with a brief explanation.,"The containers vanish because the crane operator was playing Tetris and when a line was completed, the line of containers disappeared, just like in the game.",https://www.youtube.com/shorts/MImfdDB5-K8
1170-2,MImfdDB5-K8,Correctly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the containers disappear because they were part of a Tetris-like game using post-production effects?,14.05,Please state your answer with a brief explanation.,"Yes, the containers disappeared because they were part of a Tetris-like game using post-production effects, as evidenced by the video's title and description.",https://www.youtube.com/shorts/MImfdDB5-K8
1170-3,MImfdDB5-K8,Wrongly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the containers disappear because they fell off the ship due to instability?,14.05,Please state your answer with a brief explanation.,"No, the containers did not fall off the ship due to instability. They disappeared as a result of a visual effect created by Zach King.",https://www.youtube.com/shorts/MImfdDB5-K8
1170-7,MImfdDB5-K8,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How did the containers disappear in the video?
A. They were hidden behind other containers.
B. They were stolen.
C. They were part of a Tetris-like game and disappeared due to post-production effects.
D. They fell off the ship.",14.05,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://www.youtube.com/shorts/MImfdDB5-K8
1173-0,YfbZV7u3kMM,Primary Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Why did the person in the back seat of the car suddenly disappear?,5.53,Please state your answer with a brief explanation.,The person disappears as a result of Zach King's editing magic when the car hits a bump and the drinks spill all over the back seat.,https://www.youtube.com/shorts/YfbZV7u3kMM
1173-1,YfbZV7u3kMM,Paraphrased Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),What caused the person in the back seat to vanish suddenly?,5.53,Please state your answer with a brief explanation.,"The person vanished because of a bump in the road, which caused the drinks he was holding to spill all over him.",https://www.youtube.com/shorts/YfbZV7u3kMM
1173-2,YfbZV7u3kMM,Correctly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the person in the back seat disappear due to post-production editing?,5.53,Please state your answer with a brief explanation.,"Yes, the person in the back seat disappeared due to post-production editing, as Zach King is known for using editing for illusions.",https://www.youtube.com/shorts/YfbZV7u3kMM
1173-3,YfbZV7u3kMM,Wrongly-led Open-ended Question,Objective Causality (Videography Phenomenon & Illusion),Did the person in the back seat disappear because the car made a sudden stop or sharp turn?,5.53,Please state your answer with a brief explanation.,The person in the back disappeared after the car went over a bump.,https://www.youtube.com/shorts/YfbZV7u3kMM
